"From","Line","Target"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\gercek_durum.md","52","build_all.bat"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\gercek_durum.md","53","run_tests.bat"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\gercek_durum.md","59","build_all.bat"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\gercek_durum.md","60","build_one.bat tests\test05_meta_add.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ide\uxminima-vscode\.github\copilot-instructions.md","28","child_process.exe"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ide\uxminima-vscode\docs\UXM_IDE_PROTOCOL.md","6","uxm31_full_tool.exe run source.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ide\uxminima-vscode\ide_okubeni.md","9","package.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ide\uxminima-vscode\ide_okubeni.md","10","tsconfig.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ide\uxminima-vscode\ide_okubeni.md","11","language-configuration.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ide\uxminima-vscode\ide_okubeni.md","12","syntaxes/uxm.tmLanguage.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ide\uxminima-vscode\ide_okubeni.md","15","extension.ts"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ide\uxminima-vscode\ide_okubeni.md","16","diagnostics.ts"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ide\uxminima-vscode\ide_okubeni.md","17","toolchain.ts"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ide\uxminima-vscode\ide_okubeni.md","18","traceReader.ts"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ide\uxminima-vscode\ide_okubeni.md","19","uxmInterpreter.ts"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ide\uxminima-vscode\ide_okubeni.md","20","metaServices.ts"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ide\uxminima-vscode\ide_okubeni.md","21","views/memoryView.ts"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ide\uxminima-vscode\ide_okubeni.md","23","UXM_LANGUAGE_SPEC.md"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ide\uxminima-vscode\ide_okubeni.md","24","UXM_META_SERVICES.md"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ide\uxminima-vscode\ide_okubeni.md","25","UXM_MEMORY_MODEL.md"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ide\uxminima-vscode\ide_okubeni.md","26","UXM_TRACE_FORMAT.md"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ide\uxminima-vscode\ide_okubeni.md","27","UXM_IDE_PROTOCOL.md"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ide\uxminima-vscode\ide_okubeni.md","28","UXM_EXAMPLES.md"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ide\uxminima-vscode\ide_okubeni.md","29",".github/copilot-instructions.md"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ide\uxminima-vscode\ide_okubeni.md","30","tools/README_TOOLCHAIN.md"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ide\uxminima-vscode\ide_okubeni.md","32","fifo_watch.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ide\uxminima-vscode\ide_okubeni.md","33","data_sort.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ide\uxminima-vscode\ide_okubeni.md","64","examples/fifo_watch.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ide\uxminima-vscode\ide_okubeni.md","87","uxm31_full_tool.exe"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ide\uxminima-vscode\ide_okubeni.md","88","uxm31_compiler_full.exe"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ide\uxminima-vscode\ide_okubeni.md","89","uxm31_runtime_fb_full.bas"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ide\uxminima-vscode\ide_okubeni.md","90","nasm.exe"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ide\uxminima-vscode\ide_okubeni.md","91","fbc.exe"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ide\uxminima-vscode\README.md","28","uxm31_full_tool.exe"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ide\uxminima-vscode\README.md","29","uxm31_compiler_full.exe"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ide\uxminima-vscode\README.md","30","uxm31_runtime_fb_full.bas"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ide\uxminima-vscode\tools\README_TOOLCHAIN.md","5","uxm31_full_tool.exe"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ide\uxminima-vscode\tools\README_TOOLCHAIN.md","6","uxm31_compiler_full.exe"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ide\uxminima-vscode\tools\README_TOOLCHAIN.md","7","uxm31_runtime_fb_full.bas"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\run_final_probe.bat","4","if not exist build\uxm31_compiler_final.exe call build_final_compiler.bat"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\run_final_probe.bat","5","build\uxm31_compiler_final.exe --input final\examples\final_probe.uxm --mode all --asm build\final_probe.asm --uir build\final_probe.uir.json --diag build\final_probe.diag.json --trace build\final_probe.trace.ndjson --opt build\final_probe.opt.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\run_tests.bat","3","call build_all.bat"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\run_tests.bat","10","call build_one.bat"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","624","test_001_print_A.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","625","test_020_stack_lifo.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","626","test_040_unsigned_gt.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","627","test_041_signed_gt.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","628","test_060_carry_add_byte.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","629","test_080_little_endian_word.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","630","test_081_big_endian_word.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","631","test_100_meta_add.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","632","test_120_branch_forward.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","633","test_140_address_T_plus_1.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","788",".uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","791",".uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","5964","program.compile.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","5965","program.memory_tape.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","5966","program.memory_stack.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","5967","program.memory_data.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","5968","program.asm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","5988","program.compile.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","5994","program.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6095","test_001_print_A.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6096","test_002_loop_star.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6098","test_020_T_plus_1.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6099","test_021_T_abs.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6100","test_022_D_abs.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6102","test_040_lifo.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6103","test_041_stack_underflow.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6105","test_060_zero_flag.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6106","test_061_carry_flag.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6107","test_062_overflow_flag.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6109","test_080_little_word.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6110","test_081_big_word.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6112","test_100_add.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6113","test_101_mul.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6114","test_102_div_zero.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6116","test_120_branch_forward.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6117","test_121_branch_back.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6118","test_122_flag_branch.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6120","test_140_repeat_opt.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6121","test_141_branch_pattern_boundary.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6123","test_200_indirect.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6126",".expect.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6131","test_100_add.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6132","test_100_add.expect.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6439","uxmc program.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6525",".expect.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6544","meta_services.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6545","commands.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6546","errors.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6547","patterns.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6553","pck.md"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6554","meta_reference.md"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6555","error_codes.md"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6556","addressing_modes.md"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6557","test_catalog.md"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6605","program.uir.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6625","program.asmmap.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6643","program.final_state.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6661","program.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6667","program.compile.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6776",".uir.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6778",".compile.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6779",".expect.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6780",".final_state.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\tests\UX-MINIMA x64 V3.1 Tasar#U0131m Belgesi.md","6781",".asmmap.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","16","uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","258","uxm31_full_tool_fb.exe run kaynak.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","259","uxm31_full_tool_fb.exe uir kaynak.uxm out.uir.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","260","uxm31_full_tool_fb.exe opt kaynak.uxm opt.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","261","uxm31_full_tool_fb.exe ide command.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","275",".uir.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","276",".opt.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","1532","fbc uxm31_full_tool_fb.bas -x uxm31_full_tool.exe"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","1533","uxm31_full_tool.exe run tests\test05_meta_add.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","1534","uxm31_full_tool.exe uir tests\test05_meta_add.uxm build\test05.uir.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","1535","uxm31_full_tool.exe opt tests\test05_meta_add.uxm build\test05.opt.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","1538","ide_run.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","1541","tests\\test05_meta_add.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","1547","uxm31_full_tool.exe ide ide_run.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","1552","uxm31_compiler_fb.bas"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","1552","uxm31_runtime_fb.bas"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","1554","uxm31_runtime_fb_full.bas"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","2836","uxm31_compiler_fb_full.bas"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","2838","uxm31_compiler_fb_full.bas"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","3048","uxm31_compiler_fb_full.exe kaynak.uxm cikis.asm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","3049","uxm31_compiler_fb_full.exe kaynak.uxm cikis.asm cikis.uir.json cikis.opt.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","3054",".uir.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","3055",".opt.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","3080","-o program.obj"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","3082","fbc uxm31_runtime_fb_full.bas program.obj -x program.exe"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","4445","1. .asm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","4446","2. .uir.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","4447","3. .opt.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","4453","fbc uxm31_compiler_fb_full.bas -x uxm31_compiler_full.exe"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","4454","uxm31_compiler_full.exe tests\test05_meta_add.uxm build\test05.asm build\test05.uir.json build\test05.opt.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","4455","nasm -f win64 build\test05.asm -o build\test05.obj"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","4456","fbc uxm31_runtime_fb_full.bas build\test05.obj -x build\test05.exe"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","4457","build\test05.exe"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","4463","uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","4464","uxm31_runtime_fb_full.bas"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","4465","uxm31_compiler_fb_full.bas"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","4468","uxm31_compiler_fb_full.bas"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","4468","uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","4478","tests_full\test20_fifo_char_order.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","4494","tests_full\test21_fifo_count_peek.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","4513","tests_full\test22_data_write_read_char.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","4527","tests_full\test23_data_digit_ascii_to_number.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","4539","tests_full\test24_data_block_copy_print.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","4567","tests_full\test25_data_sort_ascending.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","4596","tests_full\test26_tape_sort_descending_chars.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","4613","tests_full\test27_tape_linear_search.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","4629","tests_full\test28_dynamic_meta_fifo.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","4643","tests_full\test29_nested_macro_call.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","4653","tests_full\test30_word_mode_add.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","4666","tests_full\test31_safe_mode_wild_denied.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","4681","tests_full\test32_wild_layout_change.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","4696","tests_full\test33_bitwise_and_stack.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","4710","tests_full\test34_data_block_clear.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","4731","tests_full\test35_optimizer_visible_result.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","4748","fbc uxm31_compiler_fb_full.bas -x uxm31_compiler_full.exe"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","4749","fbc uxm31_full_tool_fb.bas -x uxm31_full_tool.exe"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","4755","uxm31_compiler_full.exe tests_full\test20_fifo_char_order.uxm build\test20.asm build\test20.uir.json build\test20.opt.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","4756","nasm -f win64 build\test20.asm -o build\test20.obj"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","4757","fbc uxm31_runtime_fb_full.bas build\test20.obj -x build\test20.exe"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","4758","build\test20.exe"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","4764","uxm31_full_tool.exe run tests_full\test20_fifo_char_order.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","4765","uxm31_full_tool.exe uir tests_full\test20_fifo_char_order.uxm build\test20.uir.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","4766","uxm31_full_tool.exe opt tests_full\test20_fifo_char_order.uxm build\test20.opt.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","4769","test32_wild_layout_change.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_full v31.md","4769","uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\ux_minima_IDE_vscode.md","1","uxm31_full_tool.exe"
